Date,Open,High,Low,Close,Volume,MarketCap
2019-02-16,0.301602,0.303516,0.300731,0.301703,379011431,12432602528
2019-02-15,0.302129,0.304614,0.299583,0.301759,426310729,12434893660
2019-02-14,0.304017,0.3061,0.301514,0.301909,418928960,12441105391
2019-02-13,0.305429,0.311322,0.302188,0.304284,494653115,12538960413
2019-02-12,0.302569,0.307477,0.299579,0.30519,472806810,12576315747
2019-02-11,0.310034,0.310034,0.302741,0.302741,474495062,12475397374
2019-02-10,0.311253,0.31134,0.302092,0.309909,495640831,12758715490
2019-02-09,0.311578,0.313414,0.30756,0.311284,461638795,12815309888
2019-02-08,0.291668,0.315308,0.290119,0.311683,683014535,12831745667
2019-02-07,0.290691,0.294617,0.290445,0.291618,368034283,12005682182
2019-02-06,0.29943,0.299491,0.290419,0.290727,456205130,11969011802
2019-02-05,0.299763,0.301278,0.29721,0.299239,424722760,12319438868
2019-02-04,0.30258,0.305059,0.299364,0.300198,418384497,12358907415
2019-02-03,0.310429,0.311238,0.29937,0.302352,438357004,12445862137
2019-02-02,0.308326,0.311578,0.305231,0.310912,429425320,12798226062
2019-02-01,0.310839,0.311895,0.299399,0.308517,564486615,12699646520
2019-01-31,0.320704,0.333835,0.305866,0.310036,780304474,12762148539
2019-01-30,0.289425,0.324064,0.287915,0.320461,753787392,13191291588
2019-01-29,0.29506,0.296216,0.285888,0.289558,454631055,11919217295
2019-01-28,0.30936,0.309878,0.286563,0.294863,584796818,12137576987
2019-01-27,0.314854,0.315266,0.308366,0.309439,362599965,12737591539
2019-01-26,0.31726,0.319326,0.314235,0.314235,346413648,12935008078
2019-01-25,0.317859,0.319069,0.313824,0.317165,360076505,13016563843
2019-01-24,0.316416,0.318896,0.314433,0.317598,344960253,13034332606
2019-01-23,0.319566,0.320303,0.314923,0.316492,375671478,12988961767
2019-01-22,0.321078,0.321078,0.313455,0.319491,434125854,13112032408
2019-01-21,0.321179,0.322593,0.317439,0.32079,363940431,13165341827
2019-01-20,0.33122,0.332147,0.317609,0.321177,407205881,13181215054
2019-01-19,0.325702,0.333749,0.324911,0.331001,420070097,13584427086
2019-01-18,0.329196,0.329494,0.321856,0.324277,376280714,13308451031
2019-01-17,0.32969,0.330162,0.32574,0.329353,433446502,13516769990
2019-01-16,0.326946,0.334796,0.326174,0.329701,438731638,13531060365
2019-01-15,0.333912,0.3365,0.324011,0.327179,429283720,13427555274
2019-01-14,0.318354,0.337942,0.318354,0.333766,545540174,13697899741
2019-01-13,0.328662,0.333596,0.317098,0.317863,452358902,13045216854
2019-01-12,0.333004,0.336381,0.328033,0.3288,376386863,13494075804
2019-01-11,0.331284,0.337726,0.327914,0.332904,501054509,13662512032
2019-01-10,0.371464,0.381949,0.327159,0.332652,839535352,13652158155
2019-01-09,0.365886,0.373522,0.364756,0.37089,455908708,15130140419
2019-01-08,0.36442,0.370992,0.360734,0.365315,499493490,14902699115
2019-01-07,0.368854,0.37791,0.363387,0.364347,499028522,14863201414
2019-01-06,0.35475,0.36966,0.352589,0.368395,492558794,15028369642
2019-01-05,0.356347,0.361069,0.353987,0.355275,452090239,14493133457
2019-01-04,0.359753,0.364642,0.352785,0.356747,450633876,14553198221
2019-01-03,0.374505,0.374505,0.357675,0.360224,438873803,14695011676
2019-01-02,0.365675,0.378021,0.359574,0.375243,543216669,15307691624
2019-01-01,0.352512,0.364771,0.350402,0.364771,449347622,14880496658
2018-12-31,0.371051,0.373793,0.350787,0.352706,501793515,14388351240
2018-12-30,0.365248,0.371147,0.362264,0.369581,486955034,15076740856
2018-12-29,0.378346,0.383937,0.36708,0.367252,617892297,14981716068
2018-12-28,0.341807,0.379416,0.339139,0.376852,765420103,15373342678
2018-12-27,0.379106,0.379608,0.336282,0.341162,575821047,13917404309
2018-12-26,0.379991,0.391334,0.363441,0.378693,690588635,15448432552
2018-12-25,0.408439,0.408439,0.369362,0.380872,955306080,15537325695
2018-12-24,0.372398,0.448477,0.372398,0.406799,1688430313,16594994618
2018-12-23,0.363045,0.381476,0.361807,0.37127,634162707,15145652798
2018-12-22,0.358885,0.362968,0.34987,0.362308,487175830,14780047340
2018-12-21,0.376756,0.384089,0.354035,0.35857,724747471,14627554926
2018-12-20,0.347361,0.388974,0.347056,0.378199,1006287680,15416266366
2018-12-19,0.35506,0.39333,0.348201,0.351956,1041279272,14346541679
2018-12-18,0.329022,0.350162,0.325291,0.350162,753758217,14273429559
2018-12-17,0.288101,0.336501,0.286942,0.328453,639336585,13388520904
2018-12-16,0.285911,0.294169,0.28589,0.287929,316135928,11784050729
2018-12-15,0.288699,0.291372,0.282523,0.285883,277696890,11700328892
2018-12-14,0.299972,0.30015,0.285112,0.28879,320266797,11819314866
2018-12-13,0.30766,0.3078,0.298118,0.300026,303413883,12279148093
2018-12-12,0.300671,0.31115,0.300671,0.307323,370325300,12577803841
2018-12-11,0.3031,0.310343,0.298095,0.301345,394872461,12333147092
2018-12-10,0.313485,0.31621,0.3006,0.303766,386627711,12432208489
2018-12-09,0.306451,0.320144,0.304666,0.31337,430122747,12825284624
2018-12-08,0.30244,0.318185,0.297232,0.307269,463529471,12575595451
2018-12-07,0.310837,0.311059,0.291351,0.301997,667331347,12359838916
2018-12-06,0.337083,0.342495,0.31036,0.310936,517551018,12539238458
2018-12-05,0.352353,0.353309,0.338242,0.338242,400526135,13640400736
2018-12-04,0.348534,0.361431,0.342528,0.352231,445334425,14204552399
2018-12-03,0.368598,0.368598,0.346975,0.348754,392651603,14064337569
2018-12-02,0.372162,0.378392,0.365732,0.367627,335732170,14825428858
2018-12-01,0.362557,0.377056,0.357083,0.372906,397266566,15038289184
2018-11-30,0.380538,0.381019,0.355205,0.362455,512041152,14616841112
2018-11-29,0.391862,0.392465,0.373789,0.379562,629900577,15306739230
2018-11-28,0.360313,0.401583,0.360313,0.390557,774818000,15750125594
2018-11-27,0.353977,0.367645,0.342991,0.360163,600169000,14524416370
2018-11-26,0.375553,0.388696,0.342019,0.355451,1032000000,14334393936
2018-11-25,0.374511,0.386333,0.324953,0.374551,1296590000,15104646163
2018-11-24,0.407844,0.416762,0.367354,0.375336,626279000,15136303126
2018-11-23,0.425209,0.428205,0.398046,0.407428,774083000,16430488176
2018-11-22,0.447948,0.448206,0.42608,0.42608,480044000,17182673753
2018-11-21,0.436492,0.456144,0.41678,0.447651,858303000,18052574841
2018-11-20,0.480279,0.496516,0.423672,0.434726,1538310000,17531343950
2018-11-19,0.510127,0.510127,0.472305,0.478166,1297340000,19283163673
2018-11-18,0.493419,0.522133,0.49033,0.510473,884280000,20557640500
2018-11-17,0.472323,0.49673,0.466813,0.491654,607453000,19799766457
2018-11-16,0.479232,0.485082,0.463771,0.471609,593572000,18992519249
2018-11-15,0.472378,0.484565,0.432724,0.481708,965997000,19399223642
2018-11-14,0.508372,0.510646,0.430398,0.474372,980604000,19103790091
2018-11-13,0.516663,0.525145,0.50552,0.510112,521675000,20509312471
2018-11-12,0.507833,0.525536,0.500816,0.517165,605042000,20792881924
2018-11-11,0.506895,0.508318,0.49693,0.505913,292675000,20340489540
2018-11-10,0.5003,0.511176,0.499791,0.506698,328038000,20372050864
2018-11-09,0.492847,0.515509,0.492847,0.500668,509865000,20129611646
2018-11-08,0.53664,0.539282,0.491286,0.493508,686221000,19841740204
2018-11-07,0.549319,0.549319,0.524965,0.535707,631230000,21538372467
2018-11-06,0.497102,0.560547,0.497102,0.54908,1333160000,21639288294
2018-11-05,0.461444,0.497412,0.460769,0.497412,556519000,19998705113
2018-11-04,0.455225,0.470722,0.449935,0.462691,429629000,18602729463
2018-11-03,0.458899,0.459135,0.454453,0.455667,275311000,18320325933
2018-11-02,0.456506,0.461451,0.455729,0.458685,401300000,18441666174
2018-11-01,0.44862,0.456303,0.446069,0.455722,346501000,18322537236
2018-10-31,0.445268,0.450401,0.43876,0.448382,367008000,18027428764
2018-10-30,0.441968,0.448306,0.44088,0.444759,245858000,17881764186
2018-10-29,0.461598,0.462128,0.437057,0.441514,341648000,17751297294
2018-10-28,0.457169,0.463931,0.455456,0.462406,280005000,18591270891
2018-10-27,0.459176,0.460376,0.455284,0.456348,211006000,18347705888
2018-10-26,0.456961,0.460288,0.453618,0.459288,235514000,18465910099
2018-10-25,0.45578,0.462766,0.452681,0.458052,273380000,18416216084
2018-10-24,0.461505,0.46707,0.454497,0.457237,295115000,18288398359
2018-10-23,0.45307,0.471596,0.439644,0.462058,445238000,18481226954
2018-10-22,0.456089,0.458188,0.450583,0.453109,249302000,18123288124
2018-10-21,0.458863,0.463629,0.455411,0.456694,262867000,18266679643
2018-10-20,0.453936,0.461899,0.45107,0.459151,277061000,18364953831
2018-10-19,0.457344,0.460625,0.450369,0.454178,303401000,18166045595
2018-10-18,0.467653,0.474622,0.447294,0.457725,476876000,18307917204
2018-10-17,0.469701,0.478521,0.460343,0.468197,526538000,18726772432
2018-10-16,0.448066,0.47099,0.445319,0.470253,605102000,18809007568
2018-10-15,0.401654,0.472133,0.396701,0.447316,1041470000,17891581828
2018-10-14,0.418573,0.424992,0.40146,0.403286,289195000,16130485985
2018-10-13,0.416294,0.425624,0.414515,0.418878,373875000,16754129101
2018-10-12,0.379313,0.439544,0.378914,0.419115,820154000,16763608540
2018-10-11,0.461497,0.461497,0.381614,0.38313,791202000,15324293667
2018-10-10,0.479151,0.479151,0.459042,0.462387,412207000,18494386176
2018-10-09,0.490604,0.491133,0.471116,0.479857,416867000,19163286273
2018-10-08,0.484018,0.496593,0.479386,0.489751,540832000,19558407224
2018-10-07,0.490268,0.490268,0.469887,0.482039,548645000,19250425338
2018-10-06,0.519354,0.520882,0.470532,0.488082,672167000,19491755024
2018-10-05,0.52753,0.530432,0.51032,0.519026,589636000,20727516366
2018-10-04,0.528892,0.547161,0.52625,0.526606,621615000,21030226778
2018-10-03,0.51722,0.536097,0.512269,0.528162,789229000,21092366276
2018-10-02,0.577145,0.577145,0.518287,0.520837,743705000,20799839394
2018-10-01,0.583511,0.602337,0.537349,0.576461,1412800000,23021206668
2018-09-30,0.568045,0.618702,0.564195,0.581572,1329720000,23187803288
2018-09-29,0.539412,0.587431,0.529954,0.571228,1034370000,22775378623
2018-09-28,0.54303,0.548805,0.522197,0.539112,718255000,21494884565
2018-09-27,0.516478,0.550922,0.513967,0.541381,824083000,21585351654
2018-09-26,0.520288,0.566711,0.491498,0.516308,1821610000,20585668395
2018-09-25,0.487622,0.546061,0.441519,0.526941,1639680000,21009615753
2018-09-24,0.570614,0.580377,0.489646,0.494712,1034380000,19724616282
2018-09-23,0.57522,0.595025,0.559651,0.570689,1043970000,22718597839
2018-09-22,0.565468,0.609112,0.495737,0.570798,2411430000,22722937028
2018-09-21,0.452836,0.76938,0.429052,0.561462,4101490000,22351279558
2018-09-20,0.326441,0.477467,0.322347,0.449918,1291360000,17910816754
2018-09-19,0.320324,0.334734,0.313853,0.326053,489609000,12979866409
2018-09-18,0.271452,0.332653,0.27101,0.32186,600216000,12812946983
2018-09-17,0.281545,0.283361,0.268184,0.272251,246489000,10838058873
2018-09-16,0.281723,0.281846,0.276549,0.281166,197009000,11192956724
2018-09-15,0.277006,0.283564,0.276765,0.282008,205361000,11226475960
2018-09-14,0.281184,0.284941,0.273855,0.277159,269029000,11033441784
2018-09-13,0.270783,0.284655,0.267846,0.280583,311799000,11142751261
2018-09-12,0.263166,0.272626,0.255756,0.270087,298449000,10725925163
2018-09-11,0.270167,0.274917,0.255917,0.26371,200330000,10472676303
2018-09-10,0.280237,0.282113,0.26382,0.270321,204958000,10735217970
2018-09-09,0.278661,0.291261,0.274478,0.27868,168991000,11049704672
2018-09-08,0.291119,0.296207,0.273789,0.279333,169208000,11075596222
2018-09-07,0.301431,0.305307,0.287287,0.291435,213961000,11555442375
2018-09-06,0.2835,0.305327,0.276112,0.30271,329763000,12002497851
2018-09-05,0.331465,0.3341,0.283601,0.283601,344488000,11244823075
2018-09-04,0.335184,0.34032,0.330305,0.331652,241419000,13150052583
2018-09-03,0.343137,0.343684,0.334542,0.335961,201147000,13320905093
2018-09-02,0.347323,0.349541,0.338393,0.342523,240907000,13581089398
2018-09-01,0.335313,0.352657,0.334467,0.347721,257267000,13787190893
2018-08-31,0.335474,0.338988,0.328373,0.335332,219139000,13295965146
2018-08-30,0.344546,0.34664,0.325641,0.335444,263925000,13300405964
2018-08-29,0.350833,0.353745,0.341238,0.344803,275908000,13671491747
2018-08-28,0.337527,0.356798,0.334971,0.351837,329550000,13939151831
2018-08-27,0.323643,0.337781,0.323066,0.336903,227284000,13347493496
2018-08-26,0.328162,0.328327,0.320571,0.323776,168718000,12797087412
2018-08-25,0.32765,0.33153,0.324468,0.32823,167363000,12973129575
2018-08-24,0.32739,0.328584,0.318217,0.327606,244571000,12948466281
2018-08-23,0.319573,0.328813,0.319176,0.327709,217578000,12952537306
2018-08-22,0.334434,0.350122,0.316613,0.319803,286845000,12640056538
2018-08-21,0.318219,0.3381,0.316983,0.335177,248735000,13196722736
2018-08-20,0.344451,0.351689,0.317692,0.319283,311144000,12570937819
2018-08-19,0.327363,0.353079,0.321945,0.343978,327300000,13543239224
2018-08-18,0.363027,0.369954,0.317115,0.3271,434332000,12878711866
2018-08-17,0.292808,0.373619,0.292766,0.366676,497206000,14436913947
2018-08-16,0.282034,0.300958,0.278203,0.292436,238219000,11513907011
2018-08-15,0.276797,0.301744,0.276797,0.282005,332432000,11103213512
2018-08-14,0.278738,0.279615,0.253983,0.274272,276768000,10798746747
2018-08-13,0.297572,0.31068,0.276544,0.277466,235117000,10924502191
2018-08-12,0.300604,0.309376,0.297057,0.29787,178827000,11706253644
2018-08-11,0.321122,0.32121,0.291582,0.301262,284423000,11839558819
2018-08-10,0.346167,0.347973,0.316909,0.320426,249264000,12592701615
2018-08-09,0.333771,0.359654,0.332608,0.346771,325775000,13628056811
2018-08-08,0.380875,0.380875,0.326996,0.331944,360857000,13045357571
2018-08-07,0.413776,0.415917,0.379526,0.381006,244448000,14973488018
2018-08-06,0.433886,0.435794,0.40668,0.414081,242075000,16273331370
2018-08-05,0.42858,0.434594,0.427522,0.433638,186848000,17041919018
2018-08-04,0.441039,0.443058,0.427125,0.428507,185678000,16840271361
2018-08-03,0.430397,0.443633,0.426481,0.440571,278870000,17314385048
2018-08-02,0.447016,0.447645,0.429939,0.430254,204898000,16915730078
2018-08-01,0.435562,0.459134,0.427168,0.445852,323200000,17528976109
2018-07-31,0.445892,0.446124,0.427753,0.435225,228767000,17111168341
2018-07-30,0.453469,0.454549,0.436964,0.446107,247714000,17539001608
2018-07-29,0.456606,0.45714,0.450249,0.453306,191966000,17822035214
2018-07-28,0.454599,0.45617,0.449695,0.453667,157346000,17836228176
2018-07-27,0.449623,0.459486,0.445224,0.453635,203720992,17834970074
2018-07-26,0.459447,0.466983,0.446849,0.44992,199587008,17688912310
2018-07-25,0.455842,0.465526,0.450719,0.459829,255872000,18078491417
2018-07-24,0.445559,0.466819,0.438565,0.457623,319956000,17991761019
2018-07-23,0.449121,0.461783,0.444498,0.445276,194542000,17506330276
2018-07-22,0.455002,0.460989,0.44914,0.449311,158906000,17664969058
2018-07-21,0.446219,0.458755,0.438318,0.45541,180339008,17904755412
2018-07-20,0.476485,0.476485,0.436483,0.446994,295403008,17573874620
2018-07-19,0.487577,0.491237,0.471724,0.476433,293942016,18731289026
2018-07-18,0.505118,0.51956,0.477234,0.486389,367988992,19096821224
2018-07-17,0.481301,0.516604,0.470048,0.505587,347700000,19850581637
2018-07-16,0.446413,0.483401,0.444505,0.483401,269283008,18979505039
2018-07-15,0.439095,0.448987,0.437194,0.445894,152903008,17506888525
2018-07-14,0.438561,0.441646,0.433895,0.439271,134840992,17246853353
2018-07-13,0.436514,0.444508,0.434805,0.438741,179403008,17226044258
2018-07-12,0.449882,0.449972,0.428033,0.435364,182139008,17093454982
2018-07-11,0.445127,0.452545,0.443574,0.450233,183887008,17677248272
2018-07-10,0.473855,0.474336,0.443261,0.445042,230418000,17473436922
2018-07-09,0.477291,0.480774,0.472653,0.47427,206344992,18620999656
2018-07-08,0.492319,0.494895,0.475966,0.477749,226644000,18757593701
2018-07-07,0.478617,0.492477,0.467716,0.492477,214979008,19335850987
2018-07-06,0.480579,0.481473,0.462414,0.479151,245003008,18812639649
2018-07-05,0.490422,0.497402,0.472966,0.481625,279999008,18909774937
2018-07-04,0.485584,0.503604,0.475774,0.490043,313828992,19240115961
2018-07-03,0.486259,0.515696,0.480843,0.485223,410225984,19050872652
2018-07-02,0.461606,0.488924,0.453839,0.486122,335919008,19086169278
2018-07-01,0.465944,0.46628,0.450816,0.461358,267224992,18113882700
2018-06-30,0.454112,0.480147,0.454112,0.466245,345528992,18305756569
2018-06-29,0.448354,0.45834,0.427302,0.45308,309777984,17788871058
2018-06-28,0.47033,0.471683,0.44575,0.448458,220566000,17607401644
2018-06-27,0.455551,0.472758,0.45196,0.47037,215618000,18467712721
2018-06-26,0.482381,0.482872,0.456001,0.456001,179426000,17903549770
2018-06-25,0.477106,0.49111,0.47556,0.481753,231728992,18914626969
2018-06-24,0.491773,0.493725,0.450048,0.47738,369520000,18734923547
2018-06-23,0.487309,0.496713,0.480874,0.491284,204927008,19280590263
2018-06-22,0.535091,0.535091,0.477286,0.486947,339428992,19110383377
2018-06-21,0.539228,0.547007,0.530697,0.534775,194312000,20987407809
2018-06-20,0.549738,0.550554,0.525859,0.539286,256920000,21164443378
2018-06-19,0.538614,0.558059,0.534595,0.549621,255400000,21570043602
2018-06-18,0.52882,0.547794,0.511833,0.537495,276527008,21094155037
2018-06-17,0.535536,0.538881,0.525215,0.528216,166028000,20729997855
2018-06-16,0.537106,0.539293,0.523588,0.534784,202682000,20987761016
2018-06-15,0.560062,0.560062,0.534301,0.537707,241684992,21102475042
2018-06-14,0.535435,0.57059,0.526614,0.561306,379824992,22028624987
2018-06-13,0.562845,0.564642,0.517036,0.534663,359864992,20982481909
2018-06-12,0.602136,0.602139,0.556653,0.562933,309544000,22091918627
2018-06-11,0.586198,0.604066,0.568721,0.604066,336547008,23706154937
2018-06-10,0.659514,0.659514,0.561237,0.588126,492555008,23080600594
2018-06-09,0.674778,0.678893,0.659755,0.659755,175990000,25891631461
2018-06-08,0.677586,0.679668,0.660804,0.674343,221887008,26464127494
2018-06-07,0.675313,0.688223,0.673146,0.678128,244568000,26612667217
2018-06-06,0.677901,0.681668,0.660059,0.674797,273966016,26480063918
2018-06-05,0.661898,0.68384,0.641428,0.677015,386328000,26567101622
2018-06-04,0.692466,0.703623,0.644603,0.661425,558131008,25955326234
2018-06-03,0.643412,0.673594,0.640891,0.671205,327804000,26339108357
2018-06-02,0.623462,0.648982,0.619477,0.643451,315206016,25249999048
2018-06-01,0.612893,0.624824,0.609069,0.623364,263088000,24461754519
2018-05-31,0.603452,0.621636,0.596089,0.612622,283328000,24008636723
2018-05-30,0.603769,0.627679,0.590058,0.605817,320604992,23741948989
2018-05-29,0.556084,0.610749,0.551635,0.601241,380744000,23562615694
2018-05-28,0.608368,0.609781,0.552299,0.552299,327903008,21644580268
2018-05-27,0.61204,0.612884,0.603328,0.607881,186963008,23822837083
2018-05-26,0.610118,0.626494,0.6038,0.612708,213242000,24012007060
2018-05-25,0.632924,0.636208,0.603334,0.611001,289816000,23945109784
2018-05-24,0.599207,0.640258,0.589272,0.631997,440532992,24767942357
2018-05-23,0.648634,0.649121,0.586997,0.599594,482480992,23498069816
2018-05-22,0.682151,0.682933,0.644588,0.645567,234712992,25299750226
2018-05-21,0.700441,0.703051,0.676203,0.681587,250480992,26711372882
2018-05-20,0.677258,0.704614,0.673348,0.700244,275614016,27442540120
2018-05-19,0.680759,0.69045,0.665896,0.676713,249039008,26520360977
2018-05-18,0.6654,0.685625,0.65339,0.680294,344944000,26660700253
2018-05-17,0.713388,0.714618,0.661213,0.66731,337999008,26151857706
2018-05-16,0.69592,0.714081,0.669438,0.714081,429641984,27984811710
2018-05-15,0.738938,0.752269,0.692667,0.698588,422980000,27377641532
2018-05-14,0.744701,0.756983,0.707693,0.740898,613462016,29035769088
2018-05-13,0.698085,0.758977,0.680971,0.745748,532488000,29225840434
2018-05-12,0.685772,0.714918,0.639771,0.696735,596684992,27305022521
2018-05-11,0.756578,0.761326,0.656026,0.684948,991409024,26843090365
2018-05-10,0.803212,0.808914,0.757342,0.758237,399324000,29706405924
2018-05-09,0.813393,0.819969,0.7703,0.802043,611574976,31422648759
2018-05-08,0.833086,0.846992,0.803568,0.81397,465040992,31889927859
2018-05-07,0.871214,0.871236,0.812933,0.832641,602534976,32621425142
2018-05-06,0.904235,0.918675,0.855972,0.871424,640057024,34140875579
2018-05-05,0.895562,0.922354,0.895562,0.905103,668800000,35460360179
2018-05-04,0.881536,0.927695,0.866922,0.895442,1007609984,35081859015
2018-05-03,0.85898,0.892916,0.847319,0.884466,725228992,34651838439
2018-05-02,0.839355,0.86428,0.831713,0.859094,544425984,33636838508
2018-05-01,0.838355,0.842069,0.797826,0.841407,630809024,32944324345
2018-04-30,0.871404,0.876788,0.831208,0.837938,575363968,32802091383
2018-04-29,0.864399,0.904945,0.83448,0.872778,896313984,34165945109
2018-04-28,0.812063,0.887591,0.812063,0.863804,788718976,33814647080
2018-04-27,0.851139,0.859641,0.813885,0.813885,673793024,31860507753
2018-04-26,0.801774,0.852414,0.771787,0.852414,1028590016,33368771823
2018-04-25,0.932771,0.932771,0.779231,0.800607,1614050048,31340724464
2018-04-24,0.876012,0.96561,0.873566,0.934781,1572930048,36593127159
2018-04-23,0.866578,0.88629,0.863304,0.876657,674545024,34317793232
2018-04-22,0.86682,0.911901,0.848091,0.869995,946398976,34036636008
2018-04-21,0.925021,0.925021,0.821113,0.873103,1563970048,34158229655
2018-04-20,0.791172,0.938354,0.791172,0.924465,2344069888,36167654650
2018-04-19,0.712059,0.791976,0.706841,0.791976,878328000,30984314668
2018-04-18,0.657052,0.721426,0.657052,0.708932,624049024,27735401282
2018-04-17,0.66489,0.677356,0.654346,0.656933,442352992,25701055067
2018-04-16,0.682296,0.687165,0.63861,0.663297,531996000,25950032534
2018-04-15,0.634883,0.682534,0.634143,0.682534,609636992,26702637741
2018-04-14,0.63738,0.661508,0.616307,0.632184,626268032,24732805014
2018-04-13,0.630093,0.693112,0.605816,0.638087,1245170048,24963746873
2018-04-12,0.538657,0.644518,0.506543,0.628737,1346739968,24597948740
2018-04-11,0.492568,0.548455,0.489026,0.539506,341707008,21091728443
2018-04-10,0.492134,0.493645,0.482839,0.491931,154495008,19231806625
2018-04-09,0.501201,0.512142,0.482573,0.491855,271775008,19228835441
2018-04-08,0.488227,0.501418,0.487591,0.500398,137548000,19562819931
2018-04-07,0.476851,0.495667,0.474575,0.487867,209076000,19072926493
2018-04-06,0.494781,0.49809,0.465615,0.476431,218156000,18625841555
2018-04-05,0.50195,0.505882,0.48449,0.495801,358755008,19383102419
2018-04-04,0.554569,0.563117,0.498487,0.501631,415257984,19611023475
2018-04-03,0.501533,0.562698,0.499658,0.558044,578238976,21816462667
2018-04-02,0.486067,0.510446,0.478596,0.500688,262342000,19574157342
2018-04-01,0.513854,0.515437,0.466223,0.485081,297868992,18964009158
2018-03-31,0.510617,0.529406,0.505167,0.512353,293208000,20030194925
2018-03-30,0.513268,0.531276,0.484362,0.509565,518219008,19921199401
2018-03-29,0.577767,0.57864,0.511511,0.511511,420550016,19997127300
2018-03-28,0.577511,0.594023,0.572828,0.578002,258298000,22596541567
2018-03-27,0.599026,0.604332,0.565132,0.577917,351380992,22593218558
2018-03-26,0.642683,0.644121,0.585922,0.599463,384504992,23435542779
2018-03-25,0.638632,0.657213,0.631901,0.641875,229352000,25093607148
2018-03-24,0.646214,0.679608,0.640516,0.641265,390740000,25069759669
2018-03-23,0.663111,0.663111,0.625258,0.643174,387164000,25144390549
2018-03-22,0.693145,0.701351,0.636741,0.662743,449041984,25909425483
2018-03-21,0.713055,0.72061,0.679162,0.693664,527324000,27118166203
2018-03-20,0.736759,0.736759,0.673427,0.709808,814275968,27749301270
2018-03-19,0.672126,0.74908,0.640012,0.74908,1096930048,29284604563
2018-03-18,0.634466,0.677591,0.548815,0.658777,923606016,25752723731
2018-03-17,0.687745,0.689434,0.626709,0.637856,319824000,24934885930
2018-03-16,0.699063,0.71178,0.674463,0.68926,502740000,26944356526
2018-03-15,0.702913,0.730673,0.643845,0.697269,888345024,27257442083
2018-03-14,0.789569,0.79908,0.67601,0.701902,479148992,27438554006
2018-03-13,0.798451,0.805729,0.778471,0.789711,279679008,30871158542
2018-03-12,0.832127,0.838328,0.787882,0.801048,355031008,31314533735
2018-03-11,0.795765,0.840407,0.775737,0.831122,472972000,32490185241
2018-03-10,0.854872,0.860443,0.793736,0.796627,402670016,31141708195
2018-03-09,0.826122,0.856182,0.751485,0.849761,989203008,33218820222
2018-03-08,0.872508,0.888562,0.825387,0.825857,499496000,32284366089
2018-03-07,0.924378,0.930659,0.824895,0.87121,809598016,34057303602
2018-03-06,0.954448,0.991306,0.916863,0.922887,875180032,36077458649
2018-03-05,1.01,1.08,0.956116,0.959368,1706819968,37503572321
2018-03-04,0.906008,1.03,0.895618,1.01,797225984,39308526146
2018-03-03,0.908786,0.926512,0.903604,0.907804,280852992,35487834666
2018-03-02,0.926638,0.933912,0.902286,0.910144,271036000,35579309844
2018-03-01,0.904131,0.953796,0.89063,0.928347,475256992,36293542331
2018-02-28,0.944697,0.95555,0.903787,0.904583,329529984,35364493451
2018-02-27,0.959302,0.97258,0.944977,0.947305,312712992,37034701591
2018-02-26,0.943704,0.970906,0.913403,0.956859,458612992,37408213331
2018-02-25,0.951977,0.967597,0.915279,0.943487,360271008,36885437636
2018-02-24,0.997659,1.01,0.929456,0.954402,489920000,37312157402
2018-02-23,0.934176,1.03,0.898286,0.998855,896403968,39050038644
2018-02-22,1.01,1.05,0.922458,0.941788,889707008,36738411366
2018-02-21,1.08,1.1,0.998881,1.02,871526016,39609567670
2018-02-20,1.14,1.17,1.08,1.09,806673024,42498980287
2018-02-19,1.12,1.17,1.12,1.14,556304000,44642926789
2018-02-18,1.2,1.21,1.09,1.12,1113650048,43708265978
2018-02-17,1.14,1.22,1.13,1.2,1186729984,47005324901
2018-02-16,1.14,1.15,1.11,1.14,568339008,44393657900
2018-02-15,1.14,1.16,1.11,1.15,1188530048,44738109276
2018-02-14,1.03,1.17,1.02,1.14,1457600000,44533700985
2018-02-13,1.08,1.08,1.01,1.03,921100032,40078458444
2018-02-12,1.01,1.11,1.01,1.08,1756290048,42169352413
2018-02-11,1.07,1.08,0.929767,1,2555310080,39171494176
2018-02-10,0.947251,1.3,0.947251,1.07,4682010112,41768727766
2018-02-09,0.79714,0.954428,0.77154,0.954428,1690339968,37231487854
2018-02-08,0.729252,0.80697,0.722611,0.805263,947315008,31412678173
2018-02-07,0.774576,0.805478,0.70695,0.723895,1133369984,28238576299
2018-02-06,0.705121,0.786004,0.58836,0.776393,2361139968,30286482112
2018-02-05,0.825943,0.833866,0.675827,0.691799,1286179968,26986536508
2018-02-04,0.913418,0.952947,0.796821,0.815703,1190960000,31819934387
2018-02-03,0.891992,0.974799,0.761635,0.924043,1988960000,36046192831
2018-02-02,0.960642,0.960642,0.635185,0.884784,3529760000,34514730026
2018-02-01,1.16,1.16,0.930378,0.96253,1410419968,37547540521
2018-01-31,1.13,1.19,1.04,1.16,1264029952,45029992212
2018-01-30,1.33,1.33,1.13,1.14,1134640000,44106838439
2018-01-29,1.4,1.41,1.3,1.32,1073680000,51289462908
2018-01-28,1.22,1.44,1.22,1.4,1327360000,54219304278
2018-01-27,1.22,1.24,1.19,1.22,689100992,47227276392
2018-01-26,1.31,1.33,1.13,1.22,2037570048,47155996370
2018-01-25,1.36,1.38,1.29,1.31,986067968,50834665371
2018-01-24,1.35,1.42,1.31,1.36,1853440000,52574827666
